Name_lang,ID,ChrCustomizationOptionID,ChrCustomizationReqID,OrderIndex,SwatchColor1,SwatchColor2,UiOrderIndex,Flags
Short,954,60,141,14,0,0,14,0
Wedge,955,60,141,15,0,0,15,0
,956,61,141,0,6583869,0,7,0
,957,61,141,1,6108508,0,23,0
,958,61,141,2,7039554,0,6,0
,959,61,141,3,7627288,0,5,0
,960,61,141,4,11703397,0,3,0
,961,61,141,5,2907716,0,9,0
,962,61,141,6,9667669,0,4,0
,963,61,141,7,4487542,0,10,0
,964,61,141,8,8607319,0,0,0
,965,61,141,9,4472655,0,28,0
,966,61,10,10,0,0,100,0
Intact,967,62,141,0,0,0,0,0
Rot-Kissed,968,62,55,1,0,0,1,0
Slackjawed,969,62,55,4,0,0,4,0
Drooler,971,62,55,2,0,0,2,0
Bonejawed,975,62,55,5,0,0,5,0
Jawsome,976,62,55,6,0,0,6,0
Toothy,977,62,55,7,0,0,7,0
Unhinged,978,62,55,8,0,0,8,0
Cheeky,979,62,55,9,0,0,9,0
Loose,980,62,55,10,0,0,10,0
Slobber,983,62,55,3,0,0,3,0
,984,63,66,0,-6965871,0,1,0
,985,63,66,1,-6700414,0,2,0
,986,63,66,2,-5010007,0,6,0
,987,63,66,3,-6643397,0,4,0
,988,63,66,4,-9456760,0,5,0
,989,63,66,5,-8538777,0,3,0
,990,63,10,6,0,0,100,0
,991,64,141,0,0,0,0,0
,992,64,141,1,0,0,1,0
,993,64,141,2,0,0,2,0
,994,64,141,3,0,0,3,0
,995,64,141,4,0,0,4,0
,996,64,141,5,0,0,5,0
,997,64,141,6,0,0,6,0
,998,64,141,7,0,0,7,0
,999,64,141,8,0,0,8,0
,1000,64,141,9,0,0,9,0
Wild,1011,65,141,0,0,0,0,0
Shaggy,1012,65,141,1,0,0,1,0
Loose,1013,65,141,2,0,0,2,0
Windswept,1014,65,141,3,0,0,3,0
Long,1015,65,141,4,0,0,4,0
The Bride,1016,65,141,5,0,0,5,0
Tomboy,1017,65,141,6,0,0,6,0
Styled,1018,65,141,7,0,0,7,0
Bobbed,1019,65,141,8,0,0,8,0
Soaked,1020,65,141,9,0,0,9,0
Boar Tails,1021,65,141,10,0,0,10,0
Parted,1022,65,141,11,0,0,11,0
Short,1023,65,141,12,0,0,12,0
Unkept,1024,65,141,13,0,0,13,0
Sprouts,1025,65,141,14,0,0,14,0
,1026,66,141,0,6583869,0,7,0
,1027,66,141,1,6108508,0,23,0
,1028,66,141,2,7039554,0,6,0
,1029,66,141,3,7627288,0,5,0
,1030,66,141,4,11703397,0,3,0
,1031,66,141,5,2907716,0,9,0
,1032,66,141,6,9667669,0,4,0
,1033,66,141,7,4487542,0,10,0
,1034,66,141,8,8607319,0,0,0
,1035,66,141,9,4472655,0,28,0
,1036,66,10,10,0,0,100,0
Intact,1037,67,141,0,0,0,0,0
Stitched,1038,67,55,1,0,0,1,0
Bonejawed,1041,67,55,2,0,0,2,0
Toothy,1042,67,55,3,0,0,3,0
Cheeky,1043,67,55,4,0,0,4,0
,1045,68,141,0,3420979,0,0,0
,1046,68,141,1,3420979,0,1,0
,1047,68,141,2,3420979,0,2,0
,1048,68,141,3,-8029356,0,10,0
,1049,68,141,4,-8029356,0,11,0
,1050,68,141,5,-8029356,0,12,0
,1051,68,141,6,-11062744,0,20,0
,1052,68,141,7,-11062744,0,21,0
,1053,68,141,8,-11062744,0,22,0
,1054,68,141,9,9723942,0,30,0
,1055,68,141,10,9723942,0,31,0
,1056,68,141,11,9723942,0,32,0
,1057,68,141,12,-8154485,0,40,0
,1058,68,141,13,8622731,0,41,0
,1059,68,141,14,8622731,0,42,0
,1060,68,141,15,-9743553,0,50,0
,1061,68,141,16,-9743553,0,51,0
,1062,68,141,17,-9743553,0,52,0
,1063,68,141,18,12500138,0,60,0
,1064,68,103,19,-10649178,0,70,0
,1065,68,103,20,-11769518,0,72,0
,1066,68,103,21,-11645863,0,73,0
,1067,68,12,22,0,0,100,0
,1068,68,12,23,0,0,101,0
,1069,68,12,24,0,0,102,0
,1070,68,12,25,0,0,103,0
,1071,68,12,26,0,0,104,0
,1072,68,12,27,0,0,105,0
,1073,68,10,28,1644825,0,106,0
,1074,378,146,0,0,0,0,0
,1075,378,146,1,0,0,1,0
,1076,378,146,2,0,0,2,0
,1077,378,146,3,0,0,3,0
,1078,378,146,4,0,0,4,0
,1079,378,142,5,0,0,5,0
,1080,378,142,6,0,0,6,0
,1081,378,142,7,0,0,7,0
,1082,378,142,8,0,0,8,0
,1083,378,142,9,0,0,9,0
Longhorn,1084,71,141,0,0,0,0,0
Bull,1085,71,141,1,0,0,1,0
Charger,1086,71,141,2,0,0,2,0
Broken,1087,71,141,3,0,0,3,0
Snapped,1088,71,141,4,0,0,4,0
Tiny,1089,71,141,5,0,0,5,0
Buffalo,1090,71,141,6,0,0,6,0
Gorefest,1091,71,141,7,0,0,7,0
Tipped,1092,71,141,8,0,0,8,0
Forward,1093,71,141,9,0,0,9,0
Capped,1094,71,141,10,0,0,10,0
Lyre,1095,71,141,11,0,0,11,0
Ringed,1096,71,141,12,0,0,12,0
Wide,1097,71,12,13,0,0,13,0
Ram,1098,71,12,14,0,0,14,0
Forward Pointing,1099,71,12,15,0,0,15,0
,1100,72,141,0,3683637,0,0,0
,1101,72,141,1,11634259,0,1,0
,1102,72,141,2,13286303,0,2,0
,1103,72,12,3,3683637,0,3,0
,1104,72,12,4,0,0,4,0
,1105,72,12,5,0,0,5,0
,1106,72,12,6,0,0,6,0
Clean,1107,73,141,0,0,0,0,0
Braid,1108,73,141,1,0,0,1,0
Beard,1109,73,141,2,0,0,2,0
Wrapped,1110,73,141,3,0,0,3,0
Curtain,1111,73,141,4,0,0,4,0
Split,1112,73,141,5,0,0,5,0
Gold Ring,1113,73,141,6,0,0,6,0
,1114,74,141,0,-13356237,0,0,0
,1115,74,141,1,-13356237,0,1,0
,1116,74,141,2,-8029356,0,10,0
,1117,74,141,3,-8029356,0,11,0
,1118,74,141,4,-11062744,0,20,0
,1119,74,141,5,-11062744,0,21,0
,1120,74,141,6,-7053274,0,30,0
,1121,74,141,7,-7053274,0,31,0
,1122,74,141,8,-9743553,0,40,0
,1123,74,141,9,-9743553,0,41,0
,1124,74,141,10,-4277078,0,50,0
,1125,74,105,11,-14920571,0,70,0
,1126,74,105,12,-12426942,0,71,0
,1127,74,105,13,-11645863,0,72,0
,1128,74,12,14,0,0,100,0
,1129,74,12,15,0,0,101,0
,1130,74,12,16,0,0,102,0
,1131,74,12,17,0,0,103,0
,1132,74,12,18,0,0,104,0
,1133,74,12,19,0,0,105,0
,1134,74,10,20,1644825,0,106,0
,1135,379,146,0,0,0,0,0
,1136,379,146,1,0,0,1,0
,1137,379,146,2,0,0,2,0
,1138,379,146,3,0,0,3,0
,1139,379,142,4,0,0,4,0
,1140,379,142,5,0,0,5,0
,1141,379,142,6,0,0,6,0
,1142,379,142,7,0,0,7,0
Horned,1143,77,141,0,0,0,0,0
Low,1144,77,141,1,0,0,1,0
Long,1145,77,141,2,0,0,2,0
Upturned,1146,77,141,3,0,0,3,0
Small,1147,77,141,4,0,0,4,0
Wide,1148,77,141,5,0,0,5,0
Buffalo,1149,77,141,6,0,0,6,0
Charger,1150,77,141,7,0,0,7,0
Snapped,1151,77,141,8,0,0,8,0
Gougers,1152,77,141,9,0,0,9,0
Close,1153,77,141,10,0,0,10,0
Stubs,1154,77,141,11,0,0,11,0
High,1155,77,141,12,0,0,12,0
Omega,1156,77,141,13,0,0,13,0
Backswept,1157,77,141,14,0,0,14,0
,1158,77,12,15,0,0,15,0
,1159,77,12,16,0,0,16,0
,1160,77,12,17,0,0,17,0
,1161,78,141,0,3683637,0,0,0
,1162,78,141,1,11634259,0,1,0
,1163,78,141,2,13286303,0,2,0
,1164,78,12,3,3683637,9706015,3,0
,1165,78,12,4,0,0,4,0
,1166,78,12,5,0,0,5,0
,1167,78,12,6,0,0,6,0
,1168,78,12,7,0,0,7,0
Mane,1169,79,141,0,0,0,0,0
Braids,1170,79,141,1,0,0,1,0
Loops,1171,79,141,2,0,0,2,0
Tails,1172,79,141,3,0,0,3,0
Tufts,1173,79,141,4,0,0,4,0
,1174,80,141,0,16755840,0,0,0
,1175,80,141,1,16750435,0,1,0
,1176,80,141,2,16224626,0,2,0
,1177,80,141,3,14912866,0,3,0
,1178,80,141,4,13400381,0,4,0
,1179,80,12,5,0,0,100,0
,1180,80,12,6,0,0,101,0
,1181,80,117,7,-3822208,0,70,0
,1182,80,117,8,-4672945,0,71,0
,1183,80,117,9,-6325675,0,72,0
,1184,80,10,10,0,0,102,0
,1185,81,146,0,0,0,0,0
,1186,81,146,1,0,0,1,0
,1187,81,146,2,0,0,2,0
,1188,81,146,3,0,0,3,0
,1189,81,146,4,0,0,4,0
,1190,81,146,5,0,0,5,0
,1191,81,146,6,0,0,6,0
,1192,81,142,7,0,0,7,0
,1193,81,142,8,0,0,8,0
,1194,81,142,9,0,0,9,0
,1195,81,142,10,0,0,10,0
,1196,81,142,11,0,0,11,0
,1197,81,142,12,0,0,12,0
,1198,81,142,13,0,0,13,0
Bald,1199,82,141,0,0,0,0,0
Wings,1200,82,141,1,0,0,1,0
Groomed,1201,82,141,2,0,0,2,0
Cowlicked,1202,82,141,3,0,0,3,0
Styled,1203,82,141,4,0,0,4,0
Balding,1204,82,141,5,0,0,5,0
Combover,1205,82,141,6,0,0,6,0
Windswept,1206,82,141,7,0,0,7,0
Shaggy,1207,82,141,8,0,0,8,0
Mohawk,1208,82,141,9,0,0,9,0
Loose,1209,82,141,10,0,0,10,0
Genius,1210,82,141,11,0,0,11,0
The Curl,1211,82,141,12,0,0,12,0
Blade's Edge,1212,82,141,13,0,0,13,0
Fauxhawk,1213,82,141,14,0,0,14,0
,1214,83,141,0,3553872,0,32,0
,1215,83,141,1,-8047079,0,4,0
,1216,83,141,2,-5726808,0,30,0
,1217,83,141,3,-6186625,0,7,0
,1218,83,141,4,-7629904,0,31,0
,1219,83,141,5,-6741478,0,3,0
,1220,83,141,6,-10385726,0,20,0
,1221,83,141,7,2848796,0,10,0
,1222,83,141,8,12869299,0,24,0
,1223,83,141,9,-12366555,0,8,0
,1224,83,141,10,-8811927,0,9,0
,1225,83,141,11,-10649199,0,12,0
,1226,83,10,12,0,0,100,0
None,1227,84,141,0,0,0,0,0
Sideburns,1228,84,141,1,0,0,1,0
Chops,1229,84,141,2,0,0,2,0
Goatee,1230,84,141,3,0,0,3,0
Full,1231,84,141,4,0,0,4,0
Chin Puff,1232,84,141,5,0,0,5,0
Curtain,1233,84,141,6,0,0,6,0
Pointed,1234,84,141,7,0,0,7,0
,1235,85,141,0,-2583183,0,2,0
,1236,85,141,1,-2450060,0,1,0
,1237,85,141,2,-4293286,0,5,0
,1238,85,141,3,-3435929,0,3,0
,1239,85,141,4,-3111591,0,4,0
,1240,85,12,5,0,0,100,0
,1241,85,12,6,0,0,101,0
,1242,85,119,7,-5136260,0,72,0
,1243,85,119,8,-5527439,0,71,0
,1244,85,119,9,-4414053,0,70,0
,1245,85,10,10,0,0,102,0
,1246,86,146,0,0,0,0,0
,1247,86,146,1,0,0,1,0
,1248,86,146,2,0,0,2,0
,1249,86,146,3,0,0,3,0
,1250,86,146,4,0,0,4,0
,1251,86,146,5,0,0,5,0
,1252,86,146,6,0,0,6,0
,1253,86,142,7,0,0,7,0
,1254,86,142,8,0,0,8,0
,1255,86,142,9,0,0,9,0
,1256,86,142,10,0,0,10,0
,1257,86,142,11,0,0,11,0
,1258,86,142,12,0,0,12,0
,1259,86,142,13,0,0,13,0
Beehive,1260,87,141,0,0,0,0,0
Sprouts,1261,87,141,1,0,0,1,0
Boar Tails,1262,87,141,2,0,0,2,0
Parted,1263,87,141,3,0,0,3,0
Soaked,1264,87,141,4,0,0,4,0
Buns,1265,87,141,5,0,0,5,0
Bobbed,1266,87,141,6,0,0,6,0
Short,1267,87,141,7,0,0,7,0
Cute,1268,87,141,8,0,0,8,0
Ponytail,1269,87,141,9,0,0,9,0
Looped,1270,87,141,10,0,0,10,0
Tied,1271,87,141,11,0,0,11,0
Braids,1272,87,141,12,0,0,12,0
Punky,1273,87,141,13,0,0,13,0
Flipped,1274,87,141,14,0,0,14,0
Donut Bun,1275,87,141,15,0,0,15,0
,1276,88,141,0,3553872,0,26,0
,1277,88,141,1,-8371453,0,4,0
,1278,88,141,2,-6387042,0,24,0
,1279,88,141,3,-6186625,0,7,0
,1280,88,141,4,-7105608,0,25,0
,1281,88,141,5,-7062735,0,3,0
,1282,88,141,6,-9728047,0,20,0
,1283,88,141,7,-13134289,0,10,0
,1284,88,141,8,-3907917,0,23,0
,1285,88,141,9,-12366555,0,8,0
,1286,88,141,10,-8878250,0,9,0
,1287,88,141,11,-9139027,0,12,0
,1288,88,10,12,0,0,100,0
None,1289,89,141,0,0,0,0,0
Hoops,1290,89,141,1,0,0,1,0
Rings,1291,89,141,2,0,0,2,0
Upper,1292,89,141,3,0,0,3,0
Paired,1293,89,141,4,0,0,4,0
Right,1294,89,141,5,0,0,5,0
Left,1295,89,141,6,0,0,6,0
,1296,90,141,0,-10377004,0,1,0
,1297,90,141,1,7255471,0,3,0
,1298,90,141,2,5880469,0,2,0
,1299,90,141,3,-8942380,0,6,0
,1300,90,141,4,-10316342,0,5,0
,1301,90,141,5,-11617344,0,4,0
,1302,90,12,6,7963281,0,100,0
,1303,90,12,7,4375988,0,101,0
,1304,90,12,8,11051359,0,102,0
,1305,90,12,9,9741954,0,103,0
,1306,90,12,10,9598560,0,104,0
,1307,90,12,11,8748146,0,105,0
,1308,90,12,12,11056053,0,106,0
,1309,90,12,13,7319909,0,107,0
,1310,90,12,14,11772284,0,108,0
,1311,90,121,15,12109236,0,70,0
,1312,90,121,16,-5459088,0,71,0
,1313,90,121,17,8157279,0,72,0
,1314,90,10,18,0,0,109,0
,1315,91,146,0,0,0,0,0
,1316,91,146,1,0,0,1,0
,1317,91,146,2,0,0,2,0
,1318,91,146,3,0,0,3,0
,1319,91,146,4,0,0,4,0
,1320,91,142,5,0,0,5,0
,1321,91,142,6,0,0,6,0
,1322,91,142,7,0,0,7,0
,1323,91,142,8,0,0,8,0
,1324,91,142,9,0,0,9,0
Bald,1325,92,141,0,0,0,0,0
Receding,1326,92,141,1,0,0,1,0
Crest,1327,92,141,2,0,0,2,0
Windswept,1328,92,141,3,0,0,3,0
Topknot,1329,92,141,4,0,0,4,0
Tail,1330,92,141,5,0,0,5,0
Braids,1331,92,141,6,0,0,6,0
Plume,1332,92,141,7,0,0,7,0
Scruffy,1333,92,141,8,0,0,8,0
Mohawk,1334,92,141,9,0,0,9,0
Ropes,1335,92,141,10,0,0,10,0
Dragon,1336,92,141,11,0,0,11,0
Fauxhawk,1337,92,141,12,0,0,12,0
,1338,93,141,0,16711837,0,1,0
,1339,93,141,1,14221319,0,2,0
,1340,93,141,2,16733978,0,3,0
,1341,93,141,3,16745472,0,5,0
,1342,93,141,4,3245844,0,7,0
,1343,93,141,5,948593,0,8,0
,1344,93,141,6,1141660,0,10,0
,1345,93,141,7,2308201,0,11,0
,1346,93,141,8,5992302,0,9,0
,1347,93,141,9,11712946,0,24,0
,1348,93,141,10,-11721286,0,21,0
,1349,93,141,11,-7392423,0,23,0
,1350,93,141,12,-10858379,-12889536,25,0
,1351,93,10,13,0,0,100,0
Tusked,1352,94,141,0,0,0,0,0
Gougers,1353,94,141,1,0,0,1,0
Mammoth,1354,94,141,2,0,0,2,0
Spears,1355,94,141,3,0,0,3,0
Bridle,1356,94,141,4,0,0,4,0
Short,1357,94,141,5,0,0,5,0
Upturned,1358,94,141,6,0,0,6,0
Broken,1359,94,141,7,0,0,7,0
Curved,1360,94,141,8,0,0,8,0
Pierced,1361,94,141,9,0,0,9,0
,1363,95,141,0,6400212,0,1,0
,1364,95,141,1,-9521745,0,3,0
,1365,95,141,2,-10896747,0,2,0
,1366,95,141,3,7834836,0,6,0
,1367,95,141,4,6460874,0,5,0
,1368,95,141,5,5159872,0,4,0
,1369,95,12,6,7703459,0,100,0
,1370,95,12,7,8047814,0,101,0
,1371,95,12,8,11520920,0,102,0
,1372,95,12,9,9673079,0,103,0
,1373,95,12,10,13678229,0,104,0
,1374,95,12,11,9340791,0,105,0
,1375,95,12,12,9869462,0,106,0
,1376,95,12,13,8243842,0,107,0
,1377,95,12,14,12232326,0,108,0
,1378,95,123,15,11190208,0,70,0
,1379,95,123,16,-5459088,0,71,0
,1380,95,123,17,8618875,0,72,0
,1381,95,10,18,0,0,109,0
,1382,96,146,0,0,0,0,0
,1383,96,146,1,0,0,1,0
,1384,96,146,2,0,0,2,0
,1385,96,146,3,0,0,3,0
,1386,96,146,4,0,0,4,0
,1387,96,146,5,0,0,5,0
,1388,96,142,6,0,0,6,0
,1389,96,142,7,0,0,7,0
,1390,96,142,8,0,0,8,0
,1391,96,142,9,0,0,9,0
,1392,96,142,10,0,0,10,0
,1393,96,142,11,0,0,11,0
Braids,1394,97,141,0,0,0,0,0
High Tail,1395,97,141,1,0,0,1,0
Swept Braids,1396,97,141,2,0,0,2,0
Topknot,1397,97,141,3,0,0,3,0
Crest,1398,97,141,4,0,0,4,0
Flower,1399,97,141,5,0,0,5,0
Wrapped,1400,97,141,6,0,0,6,0
Mohawk,1401,97,141,7,0,0,7,0
Mota,1402,97,141,8,0,0,8,0
Fauxhawk,1403,97,141,9,0,0,9,0
Sticks,1404,97,141,10,0,0,10,0
Backblown,1405,97,141,11,0,0,11,0
,1406,98,141,0,-65379,0,1,0
,1407,98,141,1,-2555897,0,2,0
,1408,98,141,2,-43238,0,3,0
,1409,98,141,3,-31744,0,5,0
,1410,98,141,4,3245844,0,7,0
,1411,98,141,5,948593,0,8,0
,1412,98,141,6,-15635556,0,10,0
,1413,98,141,7,-14469015,0,11,0
,1414,98,141,8,5992302,0,9,0
,1415,98,141,9,11712946,0,24,0
,1416,98,141,10,-11721286,0,21,0
,1417,98,141,11,-7392423,0,23,0
,1418,98,141,12,-10858379,-12889536,25,0
,1419,98,10,13,0,0,100,0
Nibblers,1420,99,141,0,0,0,0,0
Short,1421,99,141,1,0,0,1,0
Straight,1422,99,141,2,0,0,2,0
Upturned,1423,99,141,3,0,0,3,0
Long,1424,99,141,4,0,0,4,0
Curved,1425,99,141,5,0,0,5,0
,1426,100,141,0,-8542158,0,1,0
,1427,100,141,1,-9070282,0,3,0
,1428,100,141,2,-9400529,0,5,0
,1429,100,141,3,-6906338,0,2,0
,1430,100,141,4,-7238378,0,4,0
,1431,100,141,5,-9145062,0,7,0
,1432,100,141,6,-4026859,0,22,0
,1433,100,141,7,-6390512,0,21,0
,1434,100,141,8,-8035317,0,19,0
,1435,100,126,9,8551762,0,71,0
,1436,100,126,10,-11569092,0,70,0
,1437,100,126,11,-11511498,0,72,0
,1438,100,12,12,0,0,100,0
,1439,100,12,13,0,0,101,0
,1440,100,12,14,0,0,102,0
,1441,100,12,15,0,0,103,0
,1442,100,12,16,0,0,104,0
,1443,100,12,17,0,0,105,0
,1444,100,12,18,0,0,106,0
,1445,100,10,19,0,0,107,0
,1446,101,146,0,0,0,0,0
,1447,101,146,1,0,0,1,0
,1448,101,146,2,0,0,2,0
,1449,101,146,3,0,0,3,0
,1450,101,146,4,0,0,4,0
,1451,101,142,5,0,0,5,0
,1452,101,142,6,0,0,6,0
,1453,101,142,7,0,0,7,0
,1454,101,142,8,0,0,8,0
,1455,101,142,9,0,0,9,0
Topknot,1456,102,141,0,0,0,0,0
Ruffian,1457,102,141,1,0,0,1,0
Bun,1458,102,141,2,0,0,2,0
Greaser,1459,102,141,3,0,0,3,0
Corsair,1460,102,141,4,0,0,4,0
Ponytail,1461,102,141,5,0,0,5,0
Boing,1462,102,141,6,0,0,6,0
Mohawk,1463,102,141,7,0,0,7,0
Grump,1464,102,141,8,0,0,8,0
Chonmage,1465,102,141,9,0,0,9,0
Boltburns,1466,102,141,10,0,0,10,0
Skeevy,1467,102,141,11,0,0,11,0
Executive,1468,102,141,12,0,0,12,0
Scruffy,1469,102,141,13,0,0,13,0
Roguish,1470,102,141,14,0,0,14,0
Bolty,1471,102,141,15,0,0,15,0
Weights,1472,102,141,16,0,0,16,0
Henchman,1473,102,141,17,0,0,17,0
Bald,1474,102,141,18,0,0,18,0
,1475,103,141,0,-8765668,0,5,0
,1476,103,141,1,-49091,0,3,0
,1477,103,141,2,-1734859,0,6,0
,1478,103,141,3,-2508440,0,8,0
,1479,103,141,4,15058080,0,7,0
,1480,103,141,5,5391968,0,32,0
,1481,103,141,6,-12091444,0,25,0
,1482,103,141,7,-13595548,0,20,0
,1483,103,141,8,-11212593,0,21,0
,1484,103,141,9,-7840319,0,27,0
,1485,103,141,10,7374501,0,23,0
,1486,103,141,11,11001054,0,22,0
,1487,103,10,12,0,0,100,0
Sharp,1488,104,141,0,0,0,0,0
Round,1489,104,141,1,0,0,1,0
Flared,1490,104,141,2,0,0,2,0
Narrow,1491,104,141,3,0,0,3,0
Flappy,1492,104,141,4,0,0,4,0
Curled,1493,104,141,5,0,0,5,0
Floppy,1494,104,141,6,0,0,6,0
Wide,1495,104,141,7,0,0,7,0
Tall,1496,104,141,8,0,0,8,0
Curved,1497,104,141,9,0,0,9,0
,1513,105,141,0,-7163856,0,1,0
,1514,105,141,1,-9597902,0,5,0
,1515,105,141,2,-10058462,0,6,0
,1516,105,141,3,-6707187,0,2,0
,1517,105,141,4,-7040500,0,3,0
,1518,105,141,5,-8684278,0,7,0
,1519,105,141,6,-4219381,0,22,0
,1520,105,141,7,-6913257,0,21,0
,1521,105,141,8,-7048170,0,19,0
,1522,105,128,9,-9997500,0,71,0
,1523,105,128,10,-11704017,0,70,0
,1524,105,128,11,-11972823,0,72,0
,1525,105,10,12,0,0,100,0
,1526,106,146,0,0,0,0,0
,1527,106,146,1,0,0,1,0
,1528,106,146,2,0,0,2,0
,1529,106,146,3,0,0,3,0
,1530,106,146,4,0,0,4,0
,1531,106,146,5,0,0,5,0
,1532,106,146,6,0,0,6,0
,1533,106,146,7,0,0,7,0
,1534,106,146,8,0,0,8,0
,1535,106,146,9,0,0,9,0
,1536,106,142,10,0,0,10,0
,1537,106,142,11,0,0,11,0
,1538,106,142,12,0,0,12,0
,1539,106,142,13,0,0,13,0
,1540,106,142,14,0,0,14,0
,1541,106,142,15,0,0,15,0
,1542,106,142,16,0,0,16,0
,1543,106,142,17,0,0,17,0
Boar Tails,1544,107,141,0,0,0,0,0
Full Tilt,1545,107,141,1,0,0,1,0
Twin Tufts,1546,107,141,2,0,0,2,0
Upswept,1547,107,141,3,0,0,3,0
Curly-Cute,1548,107,141,4,0,0,4,0
Fauxhawk,1549,107,141,5,0,0,5,0
Belle Bell,1550,107,141,6,0,0,6,0
Bunches,1551,107,141,7,0,0,7,0
Peek-A-Boo,1552,107,141,8,0,0,8,0
Bad Girl,1553,107,141,9,0,0,9,0
Kooky,1554,107,141,10,0,0,10,0
Tough Girl,1555,107,141,11,0,0,11,0
The Cupcake,1556,107,141,12,0,0,12,0
Elegance,1557,107,141,13,0,0,13,0
Naughty,1558,107,141,14,0,0,14,0
Trifecta,1559,107,141,15,0,0,15,0
Topknot,1560,107,141,16,0,0,16,0
,1561,108,141,0,-8765668,0,4,0
,1562,108,141,1,-49091,0,2,0
,1563,108,141,2,-1734859,0,5,0
,1564,108,141,3,-2508440,0,7,0
,1565,108,141,4,-1719136,0,6,0
,1566,108,141,5,-11385248,0,28,0
,1567,108,141,6,-12091444,0,22,0
,1568,108,141,7,-13595548,0,9,0
,1569,108,141,8,-11212593,0,10,0
,1570,108,141,9,-7840319,0,24,0
,1571,108,141,10,-8217409,0,20,0
,1572,108,141,11,-5776162,0,11,0
,1573,108,10,12,0,0,100,0
Sharp,1574,109,141,0,0,0,0,0
Perky,1575,109,141,1,0,0,1,0
Curled,1576,109,141,2,0,0,2,0
Tall,1577,109,141,3,0,0,3,0
Wide,1578,109,141,4,0,0,4,0
Narrow,1579,109,141,5,0,0,5,0
,1599,110,141,0,-2518675,0,8,0
,1600,110,141,1,-1262179,0,4,0
,1601,110,141,2,16246224,0,1,0
,1602,110,141,3,13598817,0,10,0
,1603,110,141,4,14194554,0,7,0
,1604,110,141,5,-2774142,0,6,0
,1605,110,141,6,-1791359,0,5,0
,1606,110,141,7,-207445,0,3,0
,1607,110,141,8,-1709897,0,2,0
,1608,110,141,9,13210729,0,9,0
,1609,110,12,10,0,0,100,0
,1610,110,12,11,0,0,101,0
,1611,110,12,12,0,0,102,0
,1612,110,12,13,0,0,103,0
,1613,110,12,14,0,0,104,0
,1614,110,12,15,0,0,105,0
,1615,110,109,16,-4543888,0,71,0
,1616,110,109,17,-5928592,0,72,0
,1617,110,109,18,-3030871,0,70,0
,1618,110,143,19,-3371667,0,50,0
,1619,110,143,20,-6331553,0,53,0
,1620,110,143,21,-6323850,0,51,0
,1621,110,143,22,-6333365,0,54,0
,1622,110,143,23,-8566466,0,55,0
,1623,110,143,24,-7115175,0,52,0
,1624,110,10,25,0,0,106,0
,1625,110,12,26,0,0,107,0
,1626,111,146,0,0,0,0,0
,1627,111,146,1,0,0,1,0
,1628,111,146,2,0,0,2,0
,1629,111,146,3,0,0,3,0
,1630,111,146,4,0,0,4,0
,1631,111,146,5,0,0,5,0
,1632,111,144,6,0,0,6,0
,1633,111,144,7,0,0,7,0
,1634,111,144,8,0,0,8,0
,1635,111,144,9,0,0,9,0
,1636,111,142,10,0,0,10,0
,1637,111,142,11,0,0,11,0
,1638,111,142,12,0,0,12,0
,1639,111,142,13,0,0,13,0
,1640,111,142,14,0,0,14,0
,1641,111,142,15,0,0,15,0
,1642,111,142,16,0,0,16,0
,1643,111,142,17,0,0,17,0
,1644,111,142,18,0,0,18,0
,1645,111,142,19,0,0,19,0
Flipped,1649,112,141,0,0,0,0,0
Swept,1650,112,141,1,0,0,1,0
Falcon,1651,112,141,2,0,0,2,0
Foxtail,1652,112,141,3,0,0,3,0
Parted Long,1653,112,141,4,0,0,4,0
Spiked,1654,112,141,5,0,0,5,0
Long Bangs,1655,112,141,6,0,0,6,0
Feathered,1656,112,141,7,0,0,7,0
Slicked,1657,112,141,8,0,0,8,0
Headband,1658,112,141,9,0,0,9,0
Topknot,1659,112,141,10,0,0,10,0
Mane,1660,112,141,11,0,0,11,0
Thick Braids,1661,112,141,12,0,0,12,0
Tail,1662,112,141,13,0,0,13,0
Windswept,1663,112,141,14,0,0,14,0
Chonmage,1664,112,141,15,0,0,15,0
Short,1665,112,141,16,0,0,16,0
,1666,113,141,0,-13988,0,9,0
,1667,113,141,1,12233616,0,8,0
,1668,113,141,2,12196871,0,1,0
,1669,113,141,3,-8964075,0,5,0
,1670,113,141,4,-8042972,0,4,0
,1671,113,141,5,-3889540,0,7,0
,1672,113,141,6,14041363,0,2,0
,1673,113,141,7,-5009856,0,10,0
,1674,113,141,8,5918082,0,23,0
,1675,113,141,9,-2919359,0,3,0
,1676,113,141,10,-9207351,0,21,0
,1677,113,141,11,-3160638,0,27,0
,1678,113,141,12,-8994594,0,20,0
,1679,113,10,13,0,0,100,0
Clean,1680,114,141,0,0,0,0,0
Point,1681,114,141,1,0,0,1,0
Soul Patch,1682,114,141,2,0,0,2,0
Spike,1683,114,141,3,0,0,3,0
Pointed,1684,114,141,4,0,0,4,0
Cropped,1685,114,141,5,0,0,5,0
Soul Strip,1686,114,141,6,0,0,6,0
Dagger,1687,114,141,7,0,0,7,0
Goatee,1688,114,141,8,0,0,8,0
Styled,1689,114,141,9,0,0,9,0
None,1700,380,141,0,0,0,0,0
Suffering,1701,380,143,1,0,0,1,0
Betrayer,1702,380,143,2,0,0,2,0
Pain,1703,380,143,3,0,0,3,0
Sacrifice,1704,380,143,4,0,0,4,0
Revenge,1705,380,143,5,0,0,5,0
